submission_date,state,tot_cases,conf_cases,new_case,tot_death,conf_death,new_death
2020-11-21,NH,17281,0,484,508,0,1
2020-02-09,NV,0,0,0,0,0,0
2021-06-17,NE,223973,0,-157,2258,0,0
2020-11-04,NE,77049,0,1983,669,0,9
2020-07-10,AL,51192,50390,1630,1560,1437,20
2020-06-02,VT,907,0,0,54,0,0
2020-09-12,MS,92501,85846,291,3048,2802,10
2021-11-24,CT,416573,378193,841,8865,7263,12
2020-07-01,ME,3328,2951,34,105,104,0
2020-07-12,ND,4334,4334,91,87,0,0
2021-02-06,IL,1144281,1144281,3062,21676,19585,73
2021-09-30,DE,132963,122061,531,1954,1788,1
2021-11-24,AL,842955,621136,526,16356,12708,10
2020-09-12,NH,7652,0,32,435,0,1
2020-03-31,WI,1351,0,130,16,0,2
2020-11-10,DE,27495,26295,240,724,637,2
2020-10-04,IN,125146,0,1087,3672,3455,6
2021-04-21,CA,3622427,3622427,2126,59890,59890,86
2020-07-29,MS,62534,60377,1204,2212,2120,30
2022-01-29,IN,1604072,0,0,21301,20508,0
2021-03-10,VT,15176,0,73,210,0,2
2020-09-17,NC,192921,188802,1661,3466,3435,37
2020-12-03,VT,4427,0,225,79,0,2
2021-05-10,MT,109935,99741,11,1592,1592,0
2020-09-01,NV,69884,69633,400,1342,0,8
2020-04-18,WA,11486,0,325,624,0,21
2021-07-16,ND,111000,101727,25,1537,0,1
2021-08-24,NH,105589,0,287,1405,0,3
2020-11-05,DE,26204,25023,295,716,629,0
2020-09-03,WA,76356,0,585,1945,0,10
2020-11-25,ID,96503,82063,1773,895,827,21
2022-02-03,ID,387287,303871,2496,4466,3662,13
2021-04-12,ND,105039,97783,231,1473,0,2
2021-01-07,AL,390598,315958,5051,7749,6328,79
2021-08-30,MI,1060343,946698,1880,21548,20257,8
2020-06-13,ID,3399,3061,46,87,67,0
2020-06-23,NE,17966,0,108,256,0,7
2020-10-16,NC,241303,232865,2706,4239,4169,27
2020-05-26,VT,891,0,5,54,0,0
2021-02-21,MD,376355,0,618,8233,8029,26
2021-05-04,NH,95714,0,208,1307,0,2
2020-09-25,ID,39757,36232,523,458,421,1
2020-07-18,ME,3646,3252,2,117,117,0
2021-05-09,WI,666180,603098,338,7652,6904,0
2021-10-12,IL,1657970,1657970,1967,28041,25288,19
2021-10-03,MD,536249,0,1092,10512,10284,12
2021-08-21,DE,116461,107806,388,1854,1697,3
2020-07-29,IN,64299,0,621,2912,2722,8
2021-11-28,MT,190071,157610,0,2631,2631,0
2020-11-22,WA,146959,0,2286,2619,0,0
2021-05-04,CA,3645341,3645341,1349,60765,60765,2
2020-12-19,WA,221821,0,2948,3104,0,0
2020-05-04,CA,54937,54937,1321,2178,2178,40
2021-04-19,DE,102344,95733,164,1602,1461,0
2021-05-22,ME,66979,49116,116,820,792,1
2022-01-17,WI,1380799,1210198,83187,11712,10540,63
2021-10-05,NC,1413938,1198831,2897,17440,15333,63
2020-02-21,VT,0,0,0,0,0,0
2021-05-19,MI,989858,886445,1120,20229,19021,43
2020-05-26,NE,12560,0,235,153,0,3
2020-06-29,WI,31033,28058,326,784,777,0
2021-04-14,NE,215688,0,368,2205,0,-21
2020-07-31,NE,26166,0,362,313,0,0
2021-10-09,NC,1429050,1211054,3407,17634,15502,54
2021-05-29,MS,317955,194671,82,7411,5112,2
2020-06-25,ME,3070,2731,-1,103,103,0
2021-10-25,MS,501652,287863,555,10024,6714,7
2020-02-05,DE,0,0,0,0,0,0
2021-06-12,WA,443154,0,607,5815,0,0
2020-06-09,NV,10030,10030,225,444,0,-17
2020-09-17,NH,7814,0,34,438,0,0
2021-10-23,NC,1461878,1237452,1928,18199,16002,36
2020-07-09,NE,20586,0,203,284,0,2
2022-02-04,ME,180985,133348,1070,1804,1650,4
2020-03-09,WA,154,0,41,21,0,3
2021-09-08,AL,732580,558241,4414,13966,10895,73
2020-10-28,ME,6467,5749,80,146,145,0
2021-03-24,ND,102198,96024,197,1465,0,1
2020-03-13,WI,9,0,1,0,0,0
2020-10-13,MS,109621,97929,862,3429,3094,19
2020-05-28,IL,115833,115833,1527,5186,5186,103
2021-11-02,WA,731584,0,1850,8696,0,37
2021-11-28,MS,513420,293875,197,10262,6871,0
2020-05-07,ME,1374,1264,120,62,62,0
2022-01-03,NC,1741005,1465666,12758,19809,17420,41
2021-08-31,ID,221389,176631,1226,2363,2041,32
2022-02-13,NV,673322,638528,0,9335,0,0
2021-08-06,WA,488053,0,2674,6168,0,13
2022-02-15,MS,782689,431550,1253,11697,7734,45
2020-06-30,NV,18684,18456,553,529,0,-7
2021-12-29,IL,2119162,2119162,21098,30908,27734,57
2021-03-26,ID,179204,144114,317,1954,1705,0
2021-09-16,MD,515259,0,1330,10271,10045,15
2021-10-30,MD,560634,0,871,10911,10681,16
2020-12-04,ID,108366,91243,1911,1032,943,18
2020-03-16,MD,37,0,6,0,0,0
2020-10-15,VT,1752,0,16,57,0,0
2021-03-28,ID,179428,144284,0,1954,1705,0
2021-03-14,VT,15681,0,179,212,0,0
2020-10-28,NV,97479,97479,574,1766,0,10
2021-12-06,VT,49146,0,213,407,0,1
2021-08-02,NE,229471,0,441,2281,0,1
2021-08-26,MD,491174,0,1244,9988,9766,2
2020-06-01,WI,18543,18543,140,595,595,3
2021-11-30,MS,514171,294206,549,10285,6886,9
2020-03-29,MI,16823,16439,958,358,326,70
2022-01-14,MT,212078,172693,2178,2945,2945,10
2022-01-27,IL,2881721,2881721,14422,34298,30568,167
2021-08-16,MS,392309,235226,3323,7931,5450,16
2021-07-17,AL,557476,429238,702,11607,9266,3
2020-06-26,CT,46059,44086,65,4307,3440,9
2021-11-22,MD,578851,0,832,11147,10916,9
2021-08-22,MO,739469,0,1444,10206,0,1
2020-12-27,NH,40809,0,876,708,0,7
2020-10-11,VT,1714,0,9,57,0,0
2020-04-06,MO,3840,0,293,95,0,8
2022-01-31,ND,223720,170507,358,2093,0,0
2020-12-06,AL,269214,225333,2260,5625,4737,58
2021-05-31,DE,108876,101404,30,1661,1519,0
2021-09-18,MD,518061,0,1277,10300,10073,18
2021-09-29,NE,266449,205830,933,2832,2425,5
2020-02-07,NC,0,0,0,0,0,0
2020-06-10,IL,130561,129837,625,6273,6095,77
2020-05-09,DE,6665,6441,123,224,213,11
2021-10-22,VT,35511,0,204,342,0,0
2021-12-31,MT,197724,162868,0,2906,2906,0
2020-03-14,IL,32,0,0,0,0,0
2021-01-31,NV,278308,278308,959,4270,0,6
2020-08-25,CT,52040,49971,29,4463,3580,3
2021-11-27,ID,305762,242484,238,3899,3215,8
2022-01-24,MO,1275650,0,5697,17038,0,13
2021-03-30,IL,1241993,1241993,2404,23542,21273,15
2021-06-02,ND,110045,101042,42,1512,0,0
2022-01-21,NE,413056,297319,0,3569,2963,0
2020-09-24,NC,202205,197427,1798,3656,3618,25
2020-09-21,ME,5146,4617,40,140,139,0
2021-07-31,AL,584296,448543,1752,11775,9395,23
2020-07-03,NC,70458,70383,2046,1492,1492,12
2021-08-15,WI,706503,637828,823,8322,7471,0
2022-01-18,MI,2063409,1818223,79353,30869,28636,160
2020-11-16,CA,1029235,1029235,9890,18323,18323,21
2020-04-20,ID,1736,1638,64,48,32,3
2022-02-16,NE,452155,323257,211,3871,3183,1
2020-03-10,MS,99,94,25,6,5,1
2021-12-20,DE,166292,151962,671,2242,2053,0
2020-11-09,IL,498560,498560,10573,10563,10210,25
2021-08-02,MT,116634,103919,92,1708,1708,2
2022-01-13,NE,383915,279988,7220,3540,2941,13
2021-01-18,NH,57864,0,1000,933,0,0
2021-06-26,ND,110660,101491,3,1528,0,0
2021-03-14,ME,47199,36644,174,725,702,1
2021-07-16,CA,3904150,3748365,4651,63598,63598,65
2021-10-10,MI,1195574,1061510,3272,22714,21325,6
2021-07-04,MO,623734,0,1108,9340,0,0
2020-12-21,WI,494353,458612,1629,4751,4425,8
2020-04-30,MI,54435,51634,1576,4502,4250,104
2021-12-12,NH,174456,0,0,1781,0,0
2021-05-02,ME,62092,46197,245,791,765,2
2021-08-07,MD,473116,0,892,9875,9655,4
2020-09-15,ND,16333,16333,269,177,0,5
2021-04-20,NC,942161,813713,1584,12980,11469,13
2020-05-21,CA,86197,86197,2140,3451,3451,77
2021-11-22,NV,466400,453771,1767,7930,0,12
2022-01-19,ID,348949,274826,4537,4292,3534,10
2020-07-14,MD,74260,0,733,3453,3314,6
2021-06-22,AL,547121,422092,238,11488,9172,5
2020-07-28,MI,162204,147243,1521,6518,6203,6
2021-12-13,MT,193905,160227,187,2830,2830,9
2020-03-22,DE,66,66,13,0,0,0
2020-06-17,MS,24223,24038,521,1191,1172,9
2020-10-17,ME,5940,5310,38,146,145,1
2021-09-16,CT,382798,347255,1066,8447,6950,0
2021-02-28,DE,88711,84074,291,1422,1286,4
2021-05-14,ME,65523,48274,175,802,775,3
2020-09-15,MT,9244,9244,137,140,140,2
2020-09-20,CA,778400,778400,4265,14848,14848,86
2020-04-01,MI,21593,21031,1690,687,637,129
2021-06-17,MT,113092,100928,71,1651,1651,2
2020-07-04,DE,12353,11427,207,512,455,0
2021-04-25,IN,714786,0,827,13250,12840,5
2021-08-16,ND,113673,103520,343,1548,0,3
2021-10-14,NH,127421,0,648,1516,0,5
2021-10-01,WI,814187,730379,4023,8901,8009,13
2020-05-02,ME,1152,1152,29,56,56,1
2021-11-25,DE,151655,138758,491,2173,1990,9
2020-02-04,MD,0,0,0,0,0,0
2020-12-09,MI,526372,484578,4467,11370,10812,141
2020-03-18,MD,85,0,28,0,0,0
2021-05-08,MD,452691,0,656,9442,9228,8
2021-02-24,ND,99621,94459,90,1441,0,1
2020-10-14,VT,1736,0,3,57,0,0
2020-09-17,CT,55386,53087,220,4488,3593,1
2022-02-24,NC,2578517,2162411,3650,22449,19607,59
2020-06-06,WI,20571,20571,322,645,645,12
2020-08-01,AL,90063,86570,2025,2352,2133,45
2021-01-03,MI,596641,547962,2349,14077,13278,83
2021-08-01,NH,100875,0,109,1387,0,0
2021-11-18,NV,463976,451547,711,7899,0,16
2020-09-19,MO,119066,0,851,2244,0,24
2020-07-05,CT,46717,44741,0,4335,3463,0
2020-08-30,MI,204331,185454,712,6824,6506,7
2020-02-18,MT,0,0,0,0,0,0
2021-12-30,IN,1246854,0,11935,19037,18386,48
2020-02-02,WI,0,0,0,0,0,0
2020-09-25,MS,98967,90666,634,3207,2928,17
2021-03-11,NC,873759,762513,1910,12516,11066,18
2021-06-15,NC,998677,856115,329,13565,11964,8
2020-12-10,WA,197454,0,3018,2850,0,-166
2020-12-19,NE,155570,0,861,1475,0,5
2020-04-19,MI,40894,39254,616,3271,3078,128
2021-11-15,CT,409929,371921,2179,8826,7234,17
2020-05-28,ME,2226,1971,37,85,84,1
2021-10-09,NE,272721,209833,346,2855,2423,0
2021-11-03,DE,144755,132551,282,2096,1922,1
2021-10-04,VT,31924,0,182,317,0,1
2020-03-28,VT,194,0,26,12,0,1
2020-11-13,NV,116737,116737,1857,1893,0,13
2020-08-13,VT,1359,0,5,57,0,0
2020-06-23,NH,5571,0,13,343,0,4
2020-07-05,WI,34740,31577,533,803,796,0
2020-11-27,WA,162105,0,2548,2703,0,-1
2020-10-28,MS,121039,105160,775,3651,3250,18
2021-05-15,CT,345197,316249,220,8173,6733,0
2020-06-21,MI,113426,103256,445,6231,5925,10
2020-10-09,MS,107142,96269,737,3371,3051,10
2020-09-06,ID,33667,31181,190,385,349,1
2020-06-03,CA,117687,117687,2377,4231,4231,104
2020-10-22,IL,363746,360159,4942,9647,9387,42
2022-02-22,ND,237128,178240,173,2174,0,0
2020-09-15,MI,223952,203127,1548,6961,6637,10
2020-07-19,VT,1239,0,7,56,0,0
2021-03-20,MT,102966,95997,198,1414,1414,5
2020-06-26,VT,1102,0,8,55,0,0
2021-12-17,MI,1614141,1420838,7439,27740,25824,70
2021-09-27,IN,954230,0,2104,15462,14972,0
2021-02-13,IN,648398,0,1244,12113,11741,33
2020-09-29,MD,124311,0,431,4067,3909,7
2021-10-23,CT,400226,362855,0,8739,7161,0
2021-10-01,ME,91398,65248,671,1026,951,2
2020-03-27,IN,981,0,336,0,0,0
2022-01-01,DE,183880,168161,3514,2286,2095,0
2020-02-26,ID,0,0,0,0,0,0
2021-01-27,IL,1112181,1112181,3751,20949,18964,96
2020-04-29,ND,1033,1033,42,19,0,0
2020-04-07,IL,13549,0,1287,380,0,73
2021-12-23,CT,474557,426217,3416,9077,7426,-1
2020-02-24,CA,25,25,4,0,0,0
2021-11-16,ID,301191,239127,664,3785,3129,33
2021-02-16,ME,42871,34118,103,654,640,3
2021-08-20,MI,1040673,929574,1975,21393,20113,11
2021-02-21,WA,333666,0,787,4822,0,0
2021-08-20,ND,114690,104397,209,1551,0,1
2020-10-17,MO,167960,0,937,3012,0,34
2021-04-23,CA,3626656,3626656,1818,60086,60086,94
2020-12-09,NV,176334,176334,3053,2384,0,25
2021-09-23,IL,1608825,1608825,3505,27398,24743,47
2021-10-24,DE,142354,130425,296,2064,1895,0
2020-11-15,IN,251597,0,6710,4894,4656,22
2021-07-17,MS,328252,200557,724,7590,5236,4
2020-12-02,ID,104734,88425,1429,991,905,31
2021-09-29,VT,31032,0,84,312,0,3
2020-03-09,DE,1,1,0,0,0,0
2020-08-18,NE,30833,0,255,368,0,6
2020-02-26,MS,0,0,0,0,0,0
2020-07-09,MD,71447,0,586,3409,3270,6
2021-11-13,DE,147533,134930,300,2141,1961,16
2022-02-24,WI,1569673,1379313,871,13223,11863,67
2022-01-04,ND,177812,144844,1483,2023,0,8
2020-11-26,CT,109152,101541,0,4926,3957,0
2021-02-22,CT,275334,258293,2233,7562,6202,39
2021-07-10,MS,324563,198435,253,7542,5202,2
2020-11-08,MO,236723,0,2399,3846,0,46
2021-08-01,MI,1016694,908989,592,21206,19937,1
2020-06-18,WI,26542,23876,463,725,719,7
2021-02-21,NE,199309,0,158,2047,0,0
2021-05-17,NV,321081,321081,182,5533,0,3
2020-01-31,WI,0,0,0,0,0,0
2020-10-04,IL,304280,301541,1453,9040,8791,17
2020-11-15,VT,2779,0,44,58,0,0
2020-12-30,CT,183663,172907,1696,5964,4828,40
2021-10-04,NV,424200,424200,625,7188,0,8
2020-04-29,CT,26767,25265,455,2168,1628,79
2021-02-12,WI,605785,554048,1102,6734,6151,11
2020-02-23,VT,0,0,0,0,0,0
2020-07-10,MS,41915,41098,988,1658,1614,27
2021-09-14,IL,1578198,1578198,4660,27008,24407,39
2021-04-10,WI,644901,584739,950,7379,6676,4
2022-01-10,ID,328946,260286,1495,4238,3494,1
2020-02-21,NV,0,0,0,0,0,0
2020-06-24,CA,190222,190222,7149,5499,5499,54
2021-12-17,NE,327301,243616,870,3298,2757,5
2021-04-01,AL,515271,403487,437,10979,8769,11
2020-10-31,NH,11084,0,200,483,0,1
2021-11-03,NV,453297,441916,847,7677,0,9
2021-03-15,NH,78813,0,198,1199,0,0
2021-11-25,NV,468167,455344,393,7972,0,0
2021-08-09,CA,4118188,3950172,10425,64318,64318,6
2020-07-12,DE,13364,12433,179,517,459,-1
2021-11-10,NH,142469,0,762,1617,0,4
2021-02-10,DE,83385,79229,449,1245,1127,24
2020-12-17,IL,879428,879428,8828,15985,14835,208
2021-04-22,MD,439992,0,1203,9219,9007,21
2020-09-25,CA,794040,794040,3400,15256,15256,102
2021-11-22,IN,1077372,0,7922,17316,16737,69
2020-12-16,IN,440883,0,6220,7078,6792,132
2021-10-23,MT,170567,143856,0,2247,2247,0
2020-09-10,MI,217700,197522,1268,6921,6599,7
2020-12-11,NH,29460,0,1188,590,0,6
2021-10-12,WA,686641,0,1789,8101,0,37
2022-02-25,IN,1680331,0,740,22800,21922,64
2020-12-20,ND,90121,87702,82,1233,0,2
2021-07-10,MT,114268,101917,28,1673,1673,0
2021-06-30,CT,349352,319652,51,8278,6806,2
2021-01-25,NE,188408,0,623,1894,0,15
2021-05-14,AL,539078,416851,1453,11295,9018,7
2021-04-20,MS,310769,190553,302,7269,5014,3
2022-01-10,MO,1109153,0,8042,16342,0,0
2020-05-26,IN,32078,0,363,1992,1843,20
2020-06-13,MD,61305,0,692,3033,2904,25
2020-08-31,IL,236725,235023,1668,8235,8026,7
2021-06-27,DE,109682,102072,25,1694,1549,0
2020-02-19,ID,0,0,0,0,0,0
2021-06-16,MD,461470,0,78,9740,9523,3
2020-07-23,NV,40140,39919,1263,735,0,5
2020-05-28,MI,96146,88502,1052,5859,5558,28
2020-04-18,NH,1342,0,55,38,0,1
2021-12-31,MD,720888,0,13110,11875,11638,36
2020-02-06,NC,0,0,0,0,0,0
2020-10-20,ND,34165,34165,499,422,0,10
2021-11-23,MS,512200,293132,265,10253,6866,4
2021-10-06,ID,264661,210301,1367,3040,2570,47
2021-07-11,WA,455616,0,467,5999,0,1
2021-05-18,NH,97904,0,130,1339,0,6
2021-12-08,MT,193277,159804,272,2781,2781,4
2020-12-31,WA,244831,0,3065,3461,0,41
2021-10-25,MI,1255595,1112490,8572,23366,21918,28
2021-10-20,IN,1003647,0,1950,16417,15878,53
2020-09-11,DE,18842,17868,132,613,541,0
2021-02-24,DE,87386,82822,293,1402,1269,23
2020-01-25,MS,0,0,0,0,0,0
2020-08-23,AL,115139,108597,670,3156,2785,28
2022-01-02,MS,543737,309859,0,10450,6993,0
2021-08-15,AL,633791,484586,2354,12360,9779,43
2020-12-01,NV,154867,154867,2698,2166,0,22
2020-06-14,WA,25661,0,181,1217,0,4
2020-07-24,AL,76584,74155,2101,2018,1840,41
2021-04-28,IN,717564,0,1258,13286,12876,19
2022-01-18,MS,657084,375107,22456,10642,7117,17
2020-08-23,NC,157749,155510,1516,2761,2753,29
2021-12-24,AL,867723,637875,2282,16629,12913,17
2021-04-07,NH,86935,0,425,1250,0,1
2020-09-27,IL,290419,287930,1604,8845,8601,13
2020-08-01,NC,124719,123748,1966,2130,2127,30
2021-07-13,ME,69328,50712,44,862,831,0
2020-08-12,DE,16241,15286,94,593,524,2
2020-12-01,MS,161007,126081,2155,4452,3709,47
2020-10-11,NV,85871,85779,380,1707,0,2
2020-12-04,ME,13127,11640,282,227,225,3
2022-01-05,AL,948122,694444,13080,16782,13026,25
2020-03-13,IL,32,0,0,0,0,0
2020-08-21,MS,80442,76477,752,2699,2546,27
2022-02-22,NH,293697,0,0,2333,0,0
2021-09-21,MO,805879,0,2129,11290,0,14
2022-02-25,NV,681387,644569,1672,9664,0,51
2020-07-06,VT,1149,0,2,55,0,0
2021-07-28,IN,768624,0,1215,13984,13555,13
2020-11-16,MO,280484,0,7149,4231,0,41
2020-04-19,NC,6521,6521,354,240,240,19
2020-02-04,AL,0,0,0,0,0,0
2021-02-05,DE,81518,77553,573,1191,1076,56
2021-08-03,VT,23410,0,27,252,0,0
2020-10-15,MT,21597,21597,877,231,231,2
2020-12-28,ME,22909,19582,589,333,328,7
2021-08-21,NE,237990,0,288,2302,0,0
2021-06-29,IN,753528,0,268,13834,13410,8
2020-04-30,MT,453,453,2,16,16,0
2020-09-24,AL,148574,133176,2188,3895,3387,13
2020-01-23,IL,0,0,0,0,0,0
2020-04-17,MO,5890,0,163,256,0,10
2020-03-07,WI,1,0,0,0,0,0
2020-11-20,ND,71540,71540,1524,834,0,16
2021-02-25,VT,13736,0,60,202,0,0
2020-12-10,MT,70892,70892,759,781,781,10
2021-10-15,NH,128047,0,626,1520,0,4
2020-05-04,VT,829,0,5,51,0,0
2021-01-06,MT,84060,84060,682,1015,1015,10
2020-11-25,NH,18776,0,394,514,0,1
2021-12-29,NV,497964,481714,2781,8407,0,15
2021-03-21,MS,303873,187158,143,7152,4949,6
2021-11-19,MI,1408419,1242253,9757,24841,23232,59
2020-08-11,NH,6861,0,21,419,0,0
2020-03-27,WA,3389,0,523,175,0,28
2020-10-07,ID,45753,41220,671,500,459,8
2020-04-15,NE,978,0,66,21,0,1
2021-07-12,CA,3889528,3733743,8910,63472,63472,96
2020-10-12,MS,108759,97380,925,3410,3084,18
2021-09-07,DE,122718,113139,348,1891,1731,0
2021-01-13,NE,179846,0,1075,1803,0,12
2020-02-14,CA,8,8,0,0,0,0
2021-07-24,MS,335584,204509,1202,7669,5288,12
2020-03-30,NC,1233,1233,129,11,11,4
2021-07-05,DE,109891,102261,16,1695,1550,0
2020-09-21,WI,108588,102498,1296,1252,1244,2
2021-02-26,VT,13841,0,105,202,0,0
2020-02-13,ME,0,0,0,0,0,0
2020-11-08,NV,110022,110022,1276,1851,0,1
2020-04-05,NE,375,0,45,8,0,0
2020-02-12,MI,0,0,0,0,0,0
2021-08-20,MS,408665,242644,2416,8005,5491,14
2020-06-28,NH,5747,0,76,367,0,2
2021-01-18,NC,687365,618159,4175,9718,8771,85
2020-11-04,ME,7260,6417,183,150,149,0
2021-09-16,MO,796997,0,2526,11047,0,19
2020-08-28,ND,11484,11484,374,141,0,2
2021-08-14,MT,120017,106856,153,1732,1732,2
2021-02-04,NV,281596,281596,889,4424,0,51
2021-03-24,NV,301727,301727,246,5203,0,15
2020-08-25,WI,76306,71492,687,1102,1094,13
2021-07-27,MT,115665,103108,259,1699,1699,4
2021-07-11,DE,110074,102409,55,1695,1550,0
2020-06-10,ND,2941,2941,40,73,0,1
2020-10-10,VT,1705,0,10,57,0,0
2020-09-27,VT,1602,0,2,57,0,0
2021-08-07,ME,71306,51936,2,901,851,0
2021-04-11,MI,869782,781486,4644,17822,16744,46
2021-08-05,WA,485379,0,2476,6155,0,10
2021-10-17,MI,1225941,1087189,3113,22989,21583,10
2022-02-06,ME,181010,133351,0,1804,1650,0
2021-11-02,WI,890607,797312,3365,9467,8529,37
2021-07-23,ID,198296,158600,282,2183,1900,3
2021-08-20,IL,1482369,1482369,4904,26223,23717,26
2021-05-01,VT,21569,0,84,243,0,1
2021-11-06,AL,832973,615836,262,16193,12577,18
2021-01-16,ME,33559,27511,340,511,503,4
2020-08-20,IL,215053,213721,1832,8044,7833,27
2021-04-24,MT,108048,98975,175,1563,1563,4
2020-11-19,ME,9958,8933,224,173,172,2
2020-04-08,MD,5529,0,1158,167,159,22
2021-10-11,WI,840810,754054,1919,9054,8151,18
2022-02-27,MT,265797,207723,0,3172,3172,0
2020-06-19,MT,698,698,32,20,20,0
2022-02-18,CA,8867026,8296145,12577,82873,0,284
2021-11-02,MI,1290614,1141753,5096,23781,22295,51
2021-06-06,IN,747016,0,462,13671,13253,2
2021-03-24,ID,178554,143646,435,1952,1703,1
2020-12-26,MS,209522,145866,1819,5358,4107,33
2020-11-09,WI,286380,271770,4470,2410,2329,18
2020-03-26,IL,2538,0,673,26,0,7
2021-10-01,NE,267841,206784,762,2840,2424,0
2021-01-08,VT,8044,0,205,155,0,0
2020-01-31,NV,0,0,0,0,0,0
2020-12-02,IN,350979,0,6597,5952,5692,109
2020-05-29,MI,97200,89376,1054,5884,5583,25
2021-08-24,IL,1494571,1494571,2989,26291,23776,16
2021-07-20,CT,351302,321138,218,8282,6813,0
2022-01-09,VT,72913,0,2241,461,0,1
2021-03-09,CA,3507266,3507266,2614,53878,53878,50
2020-07-27,DE,14908,13963,71,580,510,1
2021-04-18,VT,20617,0,150,238,0,0
2021-05-23,ND,109633,100759,30,1507,0,0
2020-02-21,IL,2,0,0,0,0,0
2020-10-18,CA,867317,867317,2862,16883,16883,93
2021-02-22,IN,657207,0,829,12371,11996,34
2021-06-02,MD,460060,0,65,9681,9466,5
2022-01-23,AL,1153321,839539,5687,17385,13440,45
2021-10-18,NC,1450930,1229010,1369,18010,15833,44
2021-03-06,NE,203542,0,211,2113,0,1
2022-02-11,NV,673322,638528,1026,9335,0,24
2020-08-29,IL,233065,231363,1880,8217,8008,11
2022-02-16,IN,1671299,0,1427,22377,21524,126
2020-04-13,CT,13381,0,1346,602,0,48
2022-02-03,MT,245606,194194,1051,3029,3029,3
2021-01-10,AL,400581,324075,2054,7989,6497,86
2020-06-17,AL,27904,27539,903,1122,1044,7
2020-06-08,CA,131319,131319,2507,4528,4528,27
2020-02-14,WI,0,0,0,0,0,0
2020-07-17,CA,366164,366164,9986,7409,7409,126
2020-09-22,MD,120912,0,344,4020,3863,5
2021-05-10,MO,590908,0,399,8985,0,2
2020-10-07,NC,222600,215999,1811,3998,3944,26
2020-06-30,NC,64962,64922,1242,1447,1447,17
2021-03-17,CA,3532496,3532496,2441,55577,55577,205
2020-05-29,DE,9554,8671,157,361,337,5
2022-02-05,MD,986185,0,1693,13691,13432,36
2020-12-05,ND,82981,82981,477,1013,0,6
2020-08-11,ME,4069,3661,19,126,125,0
2021-09-27,ND,130574,115285,1102,1607,0,3
2020-09-25,IN,115407,0,1171,3549,3333,18
2020-02-04,MS,0,0,0,0,0,0
2020-06-12,IL,132059,131198,732,6441,6260,78
2020-11-09,ID,74227,63911,1266,698,646,12
2021-05-30,WI,674279,610039,138,7830,7053,0
2020-05-19,ID,2476,2253,21,77,77,3
2020-09-06,MT,8264,8264,100,117,117,1
2020-06-16,IN,40786,0,356,2434,2261,13
2021-04-30,AL,527630,410419,368,11183,8932,5
2021-03-03,MI,693656,629627,1685,16694,15702,11
2020-08-27,CA,683529,683529,4430,12296,12296,138
2021-07-11,VT,22900,0,3,252,0,2
2021-12-30,NV,501181,484641,3217,8420,0,13
2020-11-06,NH,12012,0,204,488,0,2
2020-07-06,NE,19971,0,117,283,0,-1
2020-12-10,MS,178054,133395,2108,4779,3857,37
2020-02-12,IN,0,0,0,0,0,0
2022-01-20,ND,205338,159939,3005,2061,0,5
2020-12-01,WA,170962,0,2210,2805,0,31
2020-12-26,NH,39933,0,1031,701,0,11
2021-10-11,AL,805179,604230,897,15719,12209,31
2020-01-29,DE,0,0,0,0,0,0
2021-02-28,ME,44763,35230,129,703,680,0
2022-02-12,WA,1382166,0,5102,11316,0,0
2020-12-13,AL,294752,244604,2208,5998,5016,39
2021-06-18,MT,113167,100987,75,1651,1651,0
2021-12-09,ME,128974,92308,2141,1365,1258,8
2021-10-31,ID,291316,231715,64,3538,2953,0
2020-12-03,DE,38603,37188,928,779,685,0
2020-11-29,AL,246910,207731,2098,5345,4509,42
2021-03-19,MO,561948,0,472,8707,0,4
2021-05-30,NE,223490,0,13,2249,0,0
2021-12-23,MI,1645578,1448523,0,28344,26376,0
2021-06-26,ME,68969,50452,6,858,827,0
2022-01-29,NH,272492,0,0,2205,0,0
2021-04-12,MS,308875,189526,375,7242,4997,14
2020-04-03,VT,367,0,29,18,0,1
2022-02-28,ND,238053,178854,24,2192,0,0
2020-05-22,MS,14623,14515,321,908,894,12
2020-06-29,CA,216550,216550,6138,5850,5850,39
2020-09-03,VT,1497,0,5,57,0,0
2020-01-22,NH,0,0,0,0,0,0
2021-03-05,IL,1194702,1194702,1442,22946,20700,44
2020-09-25,NC,203965,199051,1760,3686,3647,30
2021-03-31,MI,798938,719382,6914,17305,16264,39
2020-12-21,IL,905069,905069,4699,16527,15299,120
2021-02-04,MD,359037,0,1554,7723,7522,53
2021-03-25,WA,357468,0,795,5213,0,13
2022-02-26,IN,1680331,0,0,22800,21922,0
2021-03-25,MO,565035,0,555,8755,0,9
2020-07-19,DE,14067,13132,115,523,465,0
2021-06-11,NC,997346,855115,482,13541,11941,9
2021-10-24,NH,131790,0,0,1543,0,0
2020-08-04,CT,50110,48142,48,4437,3555,0
2021-01-08,MS,240234,158792,3546,5989,4394,63
2022-01-23,MI,2124225,1866267,0,31502,29190,0
2020-05-17,CT,37419,35474,716,3408,2636,69
2021-01-19,ID,156778,128067,1224,1637,1438,30
2020-03-21,ND,28,0,2,0,0,0
2020-03-03,NC,1,1,1,0,0,0
2022-02-01,NH,277355,0,499,2223,0,14
2020-07-14,AL,58119,57062,2101,1669,1539,35
2021-07-26,WI,683041,617372,324,8253,7408,5
2022-02-17,NC,2560227,2149071,4415,22267,19464,23
2020-04-15,WA,10552,0,206,567,0,21
